MELD_Split,MELD_Row_ID,Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,match_status,match_score,match_text_score,meld_group_size,meld_group_utterance,a_scan_count,friends_utterance_id,friends_global_utterance_id,friends_speaker,friends_utterance
train,9288,4127,Really?,Chandler,surprise,positive,422,6,8,21,"0:14:24,085","0:14:24,970",exact,1.0000,1.0000,1,Really?,0,174,49483,Chandler,Really?
train,9289,4128,Absolutely! Just fight all your natural instincts and youll be great.,Phoebe,neutral,neutral,422,7,8,21,"00:14:25,073","00:14:28,869",exact,1.0000,1.0000,1,Absolutely! Just fight all your natural instincts and youll be great.,0,175,49484,Phoebe,Absolutely! Just fight all your natural instincts and you’ll be great.
train,9290,1,also I was the point person on my companys transition from the KL-5 to GR-6 system.,Chandler,neutral,neutral,0,0,8,21,"00:16:16,059","00:16:21,731",exact,1.0000,1.0000,1,also I was the point person on my companys transition from the KL-5 to GR-6 system.,24,200,49509,Chandler,…also I was the point person on my company’s transition from the KL-5 to GR-6 system.
train,9291,2,You mustve had your hands full.,The Interviewer,neutral,neutral,0,1,8,21,"00:16:21,940","00:16:23,442",exact,1.0000,1.0000,1,You mustve had your hands full.,0,201,49510,The Interviewer,You must’ve had your hands full.
train,9292,3,That I did. That I did.,Chandler,neutral,neutral,0,2,8,21,"00:16:23,442","00:16:26,389",exact,1.0000,1.0000,1,That I did. That I did.,0,202,49511,Chandler,That I did. That I did.
train,9293,4,So lets talk a little bit about your duties.,The Interviewer,neutral,neutral,0,3,8,21,"00:16:26,820","00:16:29,572",exact,1.0000,1.0000,1,So lets talk a little bit about your duties.,0,203,49512,The Interviewer,So let’s talk a little bit about your duties.
train,9294,5,My duties?  All right.,Chandler,surprise,positive,0,4,8,21,"00:16:34,452","00:16:40,917",exact,1.0000,1.0000,1,My duties?  All right.,0,204,49513,Chandler,My duties? All right.
train,9295,6,"Now youll be heading a whole division, so youll have a lot of duties.",The Interviewer,neutral,neutral,0,5,8,21,"00:16:41,126","00:16:44,337",exact,1.0000,1.0000,1,"Now youll be heading a whole division, so youll have a lot of duties.",0,205,49514,The Interviewer,"Now you’ll be heading a whole division, so you’ll have a lot of duties."
train,9296,7,I see.,Chandler,neutral,neutral,0,6,8,21,"00:16:48,800","00:16:51,886",exact,1.0000,1.0000,1,I see.,0,206,49515,Chandler,I see.
train,9297,8,But therell be perhaps 30 people under you so you can dump a certain amount on them.,The Interviewer,neutral,neutral,0,7,8,21,"00:16:48,800","00:16:54,514",exact,1.0000,1.0000,1,But therell be perhaps 30 people under you so you can dump a certain amount on them.,0,207,49516,The Interviewer,But there’ll be perhaps 30 people under you so you can dump a certain amount on them.
train,9298,9,Good to know.,Chandler,neutral,neutral,0,8,8,21,"00:16:59,477","00:17:00,478",exact,1.0000,1.0000,1,Good to know.,0,208,49517,Chandler,Good to know.
train,9299,10,We can go into detail,The Interviewer,neutral,neutral,0,9,8,21,"00:17:00,478","00:17:02,719",exact,1.0000,1.0000,1,We can go into detail,0,209,49518,The Interviewer,We can go into detail…
train,9300,11,No dont I beg of you!,Chandler,fear,negative,0,10,8,21,"00:17:02,856","00:17:04,858",exact,1.0000,1.0000,1,No dont I beg of you!,0,210,49519,Chandler,No don’t I beg of you!
train,9301,12,"All right then, well have a definite answer for you on Monday, but I think I can say with some confidence, youll fit in well here.",The Interviewer,neutral,neutral,0,11,8,21,"00:17:05,025","00:17:13,324",exact,1.0000,1.0000,1,"All right then, well have a definite answer for you on Monday, but I think I can say with some confidence, youll fit in well here.",0,211,49520,The Interviewer,"All right then, we’ll have a definite answer for you on Monday, but I think I can say with some confidence, you’ll fit in well here."
train,9302,13,Really?!,Chandler,surprise,positive,0,12,8,21,"00:17:13,491","00:17:16,536",exact,1.0000,1.0000,1,Really?!,0,212,49521,Chandler,Really?!
train,9303,14,Absolutely.  You can relax,The Interviewer,neutral,neutral,0,13,8,21,"00:17:17,579","00:17:20,707",fuzzy,0.9800,0.9400,1,Absolutely.  You can relax,0,213,49522,The Interviewer,Absolutely. You can relax; you did great.
train,9304,9123,"Well I had a great time! Learned how to bake, ate great food, thats the first A Ive gotten since seventh grade,",Joey,joy,positive,911,0,8,21,"00:21:14,524","00:21:26,828",fuzzy,0.9800,0.9400,1,"Well I had a great time! Learned how to bake, ate great food, thats the first A Ive gotten since seventh grade,",47,261,49570,Joey,"Well I had a great time! Learned how to bake, ate great food, that’s the first A I’ve gotten since seventh grade, and I didn’t have to sleep with the teacher this time."
train,9305,9124,"Oh, look! Acting for Beginners! Want to feel good about yourself?",Monica,fear,negative,911,1,8,21,"00:21:23,741","00:21:30,832",exact,1.0000,1.0000,1,"Oh, look! Acting for Beginners! Want to feel good about yourself?",0,262,49571,Monica,"Oh, look! Acting for Beginners! Want to feel good about yourself?"
train,9306,9125,What the hell!,Joey,surprise,negative,911,2,8,21,"0:21:28,830","0:21:29,882",exact,1.0000,1.0000,1,What the hell!,0,263,49572,Joey,What the hell!
train,9307,9126,Okay.,Monica,neutral,neutral,911,3,8,21,"0:21:29,882","0:21:30,879",exact,1.0000,1.0000,1,Okay.,0,264,49573,Monica,Okay.
train,9308,9127,"All right, lets start with some basics. Can anybody tell me what the difference between upstage and downstage is?",The Acting Teacher,neutral,neutral,911,4,8,21,"00:21:30,999","00:21:39,299",exact,1.0000,1.0000,1,"All right, lets start with some basics. Can anybody tell me what the difference between upstage and downstage is?",0,265,49574,The Acting Teacher,"All right, let’s start with some basics. Can anybody tell me what the difference between upstage and downstage is?"
train,9309,9128,"Yeah, this was a stupid idea.",Joey,disgust,negative,911,5,8,21,"00:21:45,305","00:21:48,182",exact,1.0000,1.0000,1,"Yeah, this was a stupid idea.",0,266,49575,Joey,"Yeah, this was a stupid idea."
train,9310,2588,"Thats right, still no baby!  Come on people! Please make some room!",Rachel,sadness,negative,256,0,8,22,"00:01:08,890","00:01:14,437",exact,1.0000,1.0000,1,"Thats right, still no baby!  Come on people! Please make some room!",12,13,49588,Rachel,"That’s right, still no baby! Come on people! Please make some room!"
train,9311,2589,"Uh sweetie, maybe youd be more comfortable here?",Ross,neutral,neutral,256,1,8,22,"00:01:14,604","00:01:19,025",exact,1.0000,1.0000,1,"Uh sweetie, maybe youd be more comfortable here?",0,14,49589,Ross,"Uh sweetie, maybe you’d be more comfortable here?"
train,9312,2590,You. Like you havent done enough.,Rachel,anger,negative,256,2,8,22,"00:01:20,193","00:01:27,408",exact,1.0000,1.0000,1,You. Like you havent done enough.,0,15,49590,Rachel,You. Like you haven’t done enough.
train,9313,2591,"Look, I-I know how miserable you are, I wish there was something I can do.",Ross,neutral,neutral,256,3,8,22,"00:01:28,576","00:01:32,914",exact,1.0000,1.0000,4,"Look, I-I know how miserable you are, I wish there was something I can do. I mean I wish I were a seahorse. Because with seahorses its the male, they carry the babies. And then also umm, Id be far away in the sea.",0,16,49591,Ross,"Look, I-I know how miserable you are, I wish there was something I can do. I mean I wish I were a seahorse. Because with seahorses it’s the male, they carry the babies. And then also umm, I’d be far away in the sea."
train,9314,2592,I mean I wish I were a seahorse.,Ross,neutral,neutral,256,4,8,22,"00:01:33,081","00:01:35,208",exact,1.0000,1.0000,4,"Look, I-I know how miserable you are, I wish there was something I can do. I mean I wish I were a seahorse. Because with seahorses its the male, they carry the babies. And then also umm, Id be far away in the sea.",0,16,49591,Ross,"Look, I-I know how miserable you are, I wish there was something I can do. I mean I wish I were a seahorse. Because with seahorses it’s the male, they carry the babies. And then also umm, I’d be far away in the sea."
train,9315,2593,"Because with seahorses its the male, they carry the babies.",Ross,neutral,neutral,256,5,8,22,"00:01:38,920","00:01:43,049",exact,1.0000,1.0000,4,"Look, I-I know how miserable you are, I wish there was something I can do. I mean I wish I were a seahorse. Because with seahorses its the male, they carry the babies. And then also umm, Id be far away in the sea.",0,16,49591,Ross,"Look, I-I know how miserable you are, I wish there was something I can do. I mean I wish I were a seahorse. Because with seahorses it’s the male, they carry the babies. And then also umm, I’d be far away in the sea."
train,9316,2594,"And then also umm, Id be far away in the sea.",Ross,anger,negative,256,6,8,22,"00:01:45,802","00:01:49,556",exact,1.0000,1.0000,4,"Look, I-I know how miserable you are, I wish there was something I can do. I mean I wish I were a seahorse. Because with seahorses its the male, they carry the babies. And then also umm, Id be far away in the sea.",0,16,49591,Ross,"Look, I-I know how miserable you are, I wish there was something I can do. I mean I wish I were a seahorse. Because with seahorses it’s the male, they carry the babies. And then also umm, I’d be far away in the sea."
train,9317,2595,God.  I have never been so uncomfortable in my entire life!,Rachel,joy,positive,256,7,8,22,"00:02:04,404","00:02:09,659",exact,1.0000,1.0000,1,God.  I have never been so uncomfortable in my entire life!,0,17,49592,Rachel,God. I have never been so uncomfortable in my entire life!
train,9318,2596,"Oh I know, Ive been there. I remember toward the end",Phoebe,neutral,neutral,256,8,8,22,"00:02:09,909","00:02:12,287",exact,1.0000,1.0000,1,"Oh I know, Ive been there. I remember toward the end",0,18,49593,Phoebe,"Oh I know, I’ve been there. I remember toward the end…"
train,9319,2597,"Oh Phoebe, thats a great story.",Rachel,neutral,neutral,256,9,8,22,"0:02:12,453","0:02:13,955",exact,1.0000,1.0000,6,"Oh Phoebe, thats a great story. Can you tell it to me when youre getting me some iced tea? Oh God, get out! Get out!! Get out!! Get out!",0,19,49594,Rachel,"Oh Phoebe, that’s a great story. Can you tell it to me when you’re getting me some iced tea? Oh God, get out! Get out!! Get out!! Get out!!"
train,9320,2598,Can you tell it to me when youre getting me some iced tea?,Rachel,sadness,negative,256,10,8,22,"0:02:13,955","0:02:16,500",exact,1.0000,1.0000,6,"Oh Phoebe, thats a great story. Can you tell it to me when youre getting me some iced tea? Oh God, get out! Get out!! Get out!! Get out!",0,19,49594,Rachel,"Oh Phoebe, that’s a great story. Can you tell it to me when you’re getting me some iced tea? Oh God, get out! Get out!! Get out!! Get out!!"
train,9321,2599,"Oh God, get out!",Rachel,anger,negative,256,11,8,22,"0:02:20,295","0:02:21,630",exact,1.0000,1.0000,6,"Oh Phoebe, thats a great story. Can you tell it to me when youre getting me some iced tea? Oh God, get out! Get out!! Get out!! Get out!",0,19,49594,Rachel,"Oh Phoebe, that’s a great story. Can you tell it to me when you’re getting me some iced tea? Oh God, get out! Get out!! Get out!! Get out!!"
train,9322,2600,Get out!!,Rachel,anger,negative,256,12,8,22,"0:02:21,630","0:02:22,262",exact,1.0000,1.0000,6,"Oh Phoebe, thats a great story. Can you tell it to me when youre getting me some iced tea? Oh God, get out! Get out!! Get out!! Get out!",0,19,49594,Rachel,"Oh Phoebe, that’s a great story. Can you tell it to me when you’re getting me some iced tea? Oh God, get out! Get out!! Get out!! Get out!!"
train,9323,2601,Get out!!,Rachel,anger,negative,256,13,8,22,"0:02:22,262","0:02:23,013",exact,1.0000,1.0000,6,"Oh Phoebe, thats a great story. Can you tell it to me when youre getting me some iced tea? Oh God, get out! Get out!! Get out!! Get out!",0,19,49594,Rachel,"Oh Phoebe, that’s a great story. Can you tell it to me when you’re getting me some iced tea? Oh God, get out! Get out!! Get out!! Get out!!"
train,9324,2602,Get out!,Rachel,anger,negative,256,14,8,22,"0:02:23,013","0:02:24,597",exact,1.0000,1.0000,6,"Oh Phoebe, thats a great story. Can you tell it to me when youre getting me some iced tea? Oh God, get out! Get out!! Get out!! Get out!",0,19,49594,Rachel,"Oh Phoebe, that’s a great story. Can you tell it to me when you’re getting me some iced tea? Oh God, get out! Get out!! Get out!! Get out!!"
train,9325,2604,Lets.,Chandler,neutral,neutral,256,15,8,22,"00:02:26,467","00:02:28,636",exact,1.0000,1.0000,1,Lets.,0,20,49595,Chandler,Let’s.
dev,1025,384,Well do a quick check.,Dr. Long,neutral,neutral,32,0,8,22,"0:11:13,702","0:11:15,214",exact,1.0000,1.0000,1,Well do a quick check.,92,113,49688,Dr. Long,We’ll do a quick check.
dev,1026,385,Okay.,Rachel,neutral,neutral,32,1,8,22,"0:11:15,214","0:11:16,092",exact,1.0000,1.0000,1,Okay.,0,114,49689,Rachel,Okay.
dev,1027,386,"So, eight days late huh?",Dr. Long,surprise,positive,32,2,8,22,"0:11:16,247","0:11:18,208",exact,1.0000,1.0000,1,"So, eight days late huh?",0,115,49690,Dr. Long,"So, eight days late huh?"
dev,1028,387,Yeah.,Rachel,neutral,neutral,32,3,8,22,"0:11:18,208","0:11:18,433",exact,1.0000,1.0000,1,Yeah.,0,116,49691,Rachel,Yeah.
dev,1029,388,You must be a little uncomfortable.,Dr. Long,neutral,neutral,32,4,8,22,"00:11:18,541","00:11:20,042",exact,1.0000,1.0000,1,You must be a little uncomfortable.,0,117,49692,Dr. Long,You must be a little uncomfortable.
dev,1030,389,"Eh, just a tad.",Rachel,neutral,neutral,32,5,8,22,"00:11:20,209","00:11:22,837",exact,1.0000,1.0000,1,"Eh, just a tad.",0,118,49693,Rachel,"Eh, just a tad."
dev,1031,390,"Youre about 80 percent effaced, so youre on your way.",Dr. Long,neutral,neutral,32,6,8,22,"0:11:23,712","0:11:26,524",fuzzy,0.9800,0.9400,1,"Youre about 80 percent effaced, so youre on your way.",0,119,49694,Dr. Long,"You’re about 80 percent effaced, so you’re on your way. It still could last a little while longer. If you’re anxious there are a few ways to help things along."
dev,1032,392,If youre anxious there are a few ways to help things along.,Dr. Long,neutral,neutral,32,8,8,22,"00:11:23,712","00:11:34,056",unmatched,0.4611,0.4211,1,If youre anxious there are a few ways to help things along.,114,,,,
dev,1033,391,It still could last a little while longer.,Dr. Long,neutral,neutral,32,7,8,22,"0:11:26,524","0:11:28,769",unmatched,0.3733,0.3333,1,It still could last a little while longer.,114,,,,
dev,1034,393,Do them!!,Ross,anger,negative,32,9,8,22,"00:11:28,968","00:11:34,056",exact,1.0000,1.0000,1,Do them!!,0,120,49695,Ross,Do them!!
dev,1035,394,"Actually, theyre things you can do. Just some home remedies, but in my experience Ive found that some of them are quite effective.",Dr. Long,neutral,neutral,32,10,8,22,"00:11:35,015","00:11:42,857",exact,1.0000,1.0000,1,"Actually, theyre things you can do. Just some home remedies, but in my experience Ive found that some of them are quite effective.",0,121,49696,Dr. Long,"Actually, they’re things you can do. Just some home remedies, but in my experience I’ve found that some of them are quite effective."
